game_id,game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2,Dump In/Out,Faceoff Win,Goal,Incomplete Play,Penalty Taken,Play,Puck Recovery,Shot,Takeaway,Zone Entry
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:40,4,5,0,1,Connecticut Whale,Maggie LaGue,Puck Recovery,11,35,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:37,4,5,0,1,Connecticut Whale,Maggie LaGue,Dump In/Out,2,45,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:34,4,5,0,1,Boston Pride,Tereza Vanisova,Puck Recovery,135,1,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:34,4,5,0,1,Boston Pride,Tereza Vanisova,Incomplete Play,130,7,Direct,,,,Kaleigh Fratkin,127.0,52.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:33,4,5,0,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,123,54,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:31,4,5,0,1,Boston Pride,Kaleigh Fratkin,Play,114,59,Direct,,,,Tereza Vanisova,86.0,18.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:18,5,5,0,1,Boston Pride,Taylor Wenczkowski,Puck Recovery,120,2,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:17,5,5,0,1,Boston Pride,Taylor Wenczkowski,Play,113,7,Direct,,,,Samantha Davis,116.0,41.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:15,5,5,0,1,Boston Pride,Samantha Davis,Zone Entry,126,52,Carried,,,,Hanna Beattie,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:14,5,5,0,1,Boston Pride,Samantha Davis,Play,141,53,Direct,,,,Tereza Vanisova,157.0,75.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:13,5,5,0,1,Boston Pride,Tereza Vanisova,Incomplete Play,171,73,Direct,,,,Taylor Wenczkowski,175.0,45.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:12,5,5,0,1,Connecticut Whale,Maggie LaGue,Takeaway,25,40,,,,,,,,0,0,0,0,0,0,0,0,1,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:11,5,5,0,1,Connecticut Whale,Maggie LaGue,Play,24,37,Direct,,,,Sarah Schwenzfeier,45.0,35.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:08,5,5,0,1,Connecticut Whale,Sarah Schwenzfeier,Dump In/Out,72,5,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,15:06,5,5,0,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,80,83,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:58,5,5,0,1,Boston Pride,Kaleigh Fratkin,Zone Entry,126,37,Carried,,,,Maggie LaGue,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:57,5,5,0,1,Boston Pride,Kaleigh Fratkin,Play,150,54,Direct,,,,Taylor Wenczkowski,148.0,66.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:55,5,5,0,1,Connecticut Whale,Hanna Beattie,Puck Recovery,38,21,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:55,5,5,0,1,Connecticut Whale,Hanna Beattie,Play,38,21,Direct,,,,Katelynn Russ,62.0,6.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:53,5,5,0,1,Connecticut Whale,Katelynn Russ,Play,80,3,Direct,,,,Kayla Friesen,115.0,3.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:51,5,5,0,1,Connecticut Whale,Kayla Friesen,Zone Entry,124,4,Carried,,,,Taylor Turnquist,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:51,5,5,0,1,Connecticut Whale,Kayla Friesen,Play,148,1,Direct,,,,Mackenzie Lancaster,164.0,39.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:46,5,5,0,1,Connecticut Whale,Kayla Friesen,Puck Recovery,193,65,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:46,5,5,0,1,Connecticut Whale,Kayla Friesen,Play,189,72,Indirect,,,,Katelynn Russ,164.0,80.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:44,5,5,0,1,Connecticut Whale,Katelynn Russ,Shot,164,80,Wristshot,On Net,f,f,,,,0,0,0,0,0,0,0,1,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:43,5,5,0,1,Boston Pride,Taylor Wenczkowski,Puck Recovery,40,49,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:41,5,5,0,1,Boston Pride,Taylor Wenczkowski,Incomplete Play,53,76,Direct,,,,Tereza Vanisova,85.0,53.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:39,5,5,0,1,Boston Pride,Taylor Wenczkowski,Puck Recovery,82,58,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:35,5,5,0,1,Boston Pride,Taylor Wenczkowski,Play,38,16,Direct,,,,Taylor Turnquist,43.0,68.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:34,5,5,0,1,Boston Pride,Taylor Turnquist,Incomplete Play,43,68,Direct,,,,Briana Mastel,83.0,52.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:33,5,5,0,1,Boston Pride,Mary Parker,Puck Recovery,102,39,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:30,5,5,0,1,Boston Pride,Briana Mastel,Puck Recovery,110,45,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:29,5,5,0,1,Boston Pride,Taylor Turnquist,Puck Recovery,96,59,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:28,5,5,0,1,Boston Pride,Taylor Turnquist,Incomplete Play,95,39,Direct,,,,Meghara McManus,122.0,9.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:27,5,5,0,1,Connecticut Whale,Kayla Friesen,Takeaway,86,64,,,,,,,,0,0,0,0,0,0,0,0,1,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:24,5,5,0,1,Connecticut Whale,Kayla Friesen,Zone Entry,125,77,Carried,,,,Briana Mastel,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:21,5,5,0,1,Connecticut Whale,Kayla Friesen,Incomplete Play,185,67,Direct,,,,Mackenzie Lancaster,185.0,45.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:18,5,5,0,1,Boston Pride,Briana Mastel,Puck Recovery,25,45,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:18,5,5,0,1,Boston Pride,Briana Mastel,Dump In/Out,25,45,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:15,5,5,0,1,Connecticut Whale,Tori Howran,Puck Recovery,94,19,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:15,5,5,0,1,Connecticut Whale,Tori Howran,Play,94,19,Direct,,,,Laurel Hill,85.0,63.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:13,5,5,0,1,Connecticut Whale,Laurel Hill,Incomplete Play,77,77,Direct,,,,Grace Klienbach,92.0,44.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:08,5,5,0,1,Boston Pride,Taylor Turnquist,Puck Recovery,29,62,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:05,5,5,0,1,Boston Pride,Taylor Turnquist,Play,4,38,Indirect,,,,Briana Mastel,17.0,71.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,14:02,5,5,0,1,Boston Pride,Briana Mastel,Play,38,72,Direct,,,,Carlee Turner,84.0,27.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:58,5,5,0,1,Boston Pride,Carlee Turner,Dump In/Out,110,80,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:58,5,5,0,1,Boston Pride,Carlee Turner,Zone Entry,110,80,Dumped,,,,Tori Howran,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:56,5,5,0,1,Connecticut Whale,Abbie Ives,Puck Recovery,0,37,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:56,5,5,0,1,Connecticut Whale,Abbie Ives,Incomplete Play,0,37,Indirect,,,,Laurel Hill,0.0,40.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:54,5,5,0,1,Boston Pride,Meghara McManus,Takeaway,200,45,,,,,,,,0,0,0,0,0,0,0,0,1,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:53,5,5,0,1,Boston Pride,Meghara McManus,Incomplete Play,199,39,Direct,,,,Paige Capistran,154.0,39.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:52,5,5,0,1,Connecticut Whale,Tori Howran,Puck Recovery,11,51,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:52,5,5,0,1,Connecticut Whale,Tori Howran,Incomplete Play,11,51,Indirect,,,,Sarah Schwenzfeier,4.0,67.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:51,5,5,0,1,Boston Pride,Meghara McManus,Takeaway,196,18,,,,,,,,0,0,0,0,0,0,0,0,1,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:50,5,5,0,1,Boston Pride,Meghara McManus,Play,196,18,Indirect,,,,Mary Parker,198.0,32.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:47,5,5,0,1,Boston Pride,Mary Parker,Incomplete Play,196,51,Direct,,,,Carlee Turner,170.0,46.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:44,5,5,0,1,Connecticut Whale,Tori Howran,Puck Recovery,1,38,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:43,5,5,0,1,Connecticut Whale,Tori Howran,Play,1,38,Indirect,,,,Sarah Schwenzfeier,21.0,1.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:35,5,5,0,1,Connecticut Whale,Sarah Schwenzfeier,Zone Entry,125,4,Carried,,,,Briana Mastel,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:34,5,5,0,1,Connecticut Whale,Sarah Schwenzfeier,Dump In/Out,144,1,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:32,5,5,0,1,Boston Pride,Paige Capistran,Puck Recovery,2,51,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:29,5,5,0,1,Connecticut Whale,Sarah Schwenzfeier,Puck Recovery,194,71,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:28,5,5,0,1,Connecticut Whale,Sarah Schwenzfeier,Play,185,80,Indirect,,,,Alyssa Wohlfeiler,185.0,80.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:25,5,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Puck Recovery,172,83,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:25,5,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Incomplete Play,172,83,Indirect,,,,Taylor Marchin,162.0,83.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:23,5,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Puck Recovery,143,76,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:22,5,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Dump In/Out,133,44,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:21,5,5,0,1,Boston Pride,Briana Mastel,Puck Recovery,35,54,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:19,5,5,0,1,Boston Pride,Briana Mastel,Play,35,54,Indirect,,,,Paige Capistran,34.0,72.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:16,5,5,0,1,Boston Pride,Paige Capistran,Play,80,78,Direct,,,,Lexie Laing,124.0,45.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:14,5,5,0,1,Boston Pride,Lexie Laing,Zone Entry,126,47,Carried,,,,Taylor Marchin,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:13,5,5,0,1,Boston Pride,Lexie Laing,Play,152,52,Direct,,,,Meaghan Rickard,168.0,20.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:12,5,5,0,1,Boston Pride,Meaghan Rickard,Incomplete Play,181,20,Direct,,,,Lexie Laing,191.0,36.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:08,5,5,0,1,Boston Pride,Mary Parker,Puck Recovery,179,84,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:08,5,5,0,1,Boston Pride,Mary Parker,Play,179,84,Indirect,,,,Meaghan Rickard,191.0,76.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:04,5,5,0,1,Boston Pride,Meaghan Rickard,Incomplete Play,190,79,Indirect,,,,Lexie Laing,199.0,44.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:01,5,5,0,1,Connecticut Whale,Taylor Marchin,Puck Recovery,6,72,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,13:01,5,5,0,1,Connecticut Whale,Taylor Marchin,Incomplete Play,6,72,Direct,,,,Katelynn Russ,37.0,72.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:59,5,5,0,1,Boston Pride,Lauren Kelly,Puck Recovery,137,3,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:56,5,5,0,1,Connecticut Whale,Taylor Marchin,Takeaway,32,71,,,,,,,,0,0,0,0,0,0,0,0,1,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:56,5,5,0,1,Connecticut Whale,Taylor Marchin,Incomplete Play,32,71,Direct,,,,Katelynn Russ,59.0,79.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:55,5,5,0,1,Boston Pride,Lexie Laing,Puck Recovery,196,16,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:54,5,5,0,1,Boston Pride,Lexie Laing,Incomplete Play,196,16,Direct,,,,Tori Sullivan,144.0,27.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:53,5,5,0,1,Connecticut Whale,Katelynn Russ,Takeaway,37,61,,,,,,,,0,0,0,0,0,0,0,0,1,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:52,5,5,0,1,Connecticut Whale,Katelynn Russ,Incomplete Play,41,46,Direct,,,,Alyssa Wohlfeiler,88.0,15.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:50,5,5,0,1,Boston Pride,Paige Capistran,Puck Recovery,112,70,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:50,5,5,0,1,Boston Pride,Paige Capistran,Dump In/Out,112,70,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:45,5,5,0,1,Connecticut Whale,Taylor Marchin,Puck Recovery,1,35,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:45,5,5,0,1,Connecticut Whale,Taylor Marchin,Play,3,34,Indirect,,,,Alyssa Wohlfeiler,17.0,2.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:42,5,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Dump In/Out,23,0,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:41,5,5,0,1,Boston Pride,Paige Capistran,Puck Recovery,141,76,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:41,5,5,0,1,Boston Pride,Paige Capistran,Shot,141,76,Slapshot,On Net,f,f,,,,0,0,0,0,0,0,0,1,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:39,5,5,0,1,Boston Pride,Tereza Vanisova,Faceoff Win,169,65,Backhand,,,,Kayla Friesen,,,0,1,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:37,5,5,0,1,Boston Pride,McKenna Brand,Puck Recovery,147,56,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:37,5,5,0,1,Boston Pride,McKenna Brand,Play,147,56,Direct,,,,Mallory Souliotis,137.0,20.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:34,5,5,0,1,Boston Pride,Mallory Souliotis,Incomplete Play,141,6,Indirect,,,,Christina Putigna,200.0,45.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:30,5,5,0,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,176,85,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:29,5,5,0,1,Connecticut Whale,Kayla Friesen,Puck Recovery,3,17,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:29,5,5,0,1,Connecticut Whale,Kayla Friesen,Play,3,17,Indirect,,,,Janine Weber,40.0,0.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:27,5,5,0,1,Connecticut Whale,Janine Weber,Dump In/Out,40,0,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:23,5,5,0,1,Boston Pride,Christina Putigna,Puck Recovery,80,84,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:23,5,5,0,1,Boston Pride,Christina Putigna,Play,80,84,Direct,,,,Mallory Souliotis,61.0,28.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:19,5,5,0,1,Boston Pride,Mallory Souliotis,Play,61,16,Direct,,,,Kaleigh Fratkin,49.0,55.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:17,5,5,0,1,Boston Pride,Kaleigh Fratkin,Incomplete Play,61,66,Direct,,,,Tereza Vanisova,105.0,51.0,0,0,0,1,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:12,5,5,0,1,Boston Pride,Tereza Vanisova,Puck Recovery,194,73,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:11,5,5,0,1,Boston Pride,Tereza Vanisova,Play,199,64,Indirect,,,,McKenna Brand,195.0,13.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:08,5,5,0,1,Boston Pride,McKenna Brand,Play,184,5,Indirect,,,,Christina Putigna,200.0,24.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:04,5,5,0,1,Boston Pride,Christina Putigna,Shot,186,35,Snapshot,Missed,f,f,,,,0,0,0,0,0,0,0,1,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:02,5,5,0,1,Connecticut Whale,Sarah Schwenzfeier,Faceoff Win,31,64,Backhand,,,,Taylor Wenczkowski,,,0,1,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,12:00,5,5,0,1,Connecticut Whale,Tori Howran,Puck Recovery,5,66,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:58,5,5,0,1,Connecticut Whale,Tori Howran,Play,2,49,Indirect,,,,Kaycie Anderson,30.0,0.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:57,5,5,0,1,Connecticut Whale,Kaycie Anderson,Play,30,0,Indirect,,,,Tori Howran,6.0,12.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:53,5,5,0,1,Connecticut Whale,Shannon Doyle,Puck Recovery,2,39,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:51,5,5,0,1,Connecticut Whale,Shannon Doyle,Play,9,66,Direct,,,,Grace Klienbach,37.0,83.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:50,5,5,0,1,Connecticut Whale,Grace Klienbach,Play,48,81,Indirect,,,,Kaycie Anderson,86.0,77.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:47,5,5,0,1,Connecticut Whale,Kaycie Anderson,Zone Entry,124,77,Carried,,,,Taylor Turnquist,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:43,5,5,0,1,Boston Pride,Taylor Turnquist,Puck Recovery,7,23,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:42,5,5,0,1,Boston Pride,Taylor Turnquist,Play,13,16,Direct,,,,Taylor Wenczkowski,45.0,16.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:39,5,5,0,1,Boston Pride,Taylor Wenczkowski,Play,77,17,Direct,,,,Carlee Turner,107.0,30.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:37,5,5,0,1,Connecticut Whale,Tori Howran,Puck Recovery,67,45,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:35,5,5,0,1,Boston Pride,Taylor Wenczkowski,Puck Recovery,136,75,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:33,5,5,0,1,Boston Pride,Meghara McManus,Penalty Taken,135,58,Tripping,,,,Tori Howran,,,0,0,0,0,1,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:33,5,4,0,1,Boston Pride,Lexie Laing,Faceoff Win,31,65,Backhand,,,,Kayla Friesen,,,0,1,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:31,5,4,0,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,6,65,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:31,5,4,0,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,6,65,Lost,,,,,,,1,0,0,0,0,0,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:24,5,4,0,1,Connecticut Whale,Tori Howran,Puck Recovery,6,12,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:21,5,4,0,1,Connecticut Whale,Kayla Friesen,Puck Recovery,0,38,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:18,5,4,0,1,Connecticut Whale,Kayla Friesen,Play,19,18,Direct,,,,Mackenzie Lancaster,95.0,24.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:15,5,4,0,1,Connecticut Whale,Mackenzie Lancaster,Zone Entry,124,8,Carried,,,,Kaleigh Fratkin,,,0,0,0,0,0,0,0,0,0,1
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:10,5,4,0,1,Connecticut Whale,Mackenzie Lancaster,Play,157,83,Direct,,,,Janine Weber,187.0,74.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:06,5,4,0,1,Connecticut Whale,Janine Weber,Play,151,81,Direct,,,,Kayla Friesen,128.0,79.0,0,0,0,0,0,1,0,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:06,5,4,0,1,Connecticut Whale,Kayla Friesen,Shot,128,79,Snapshot,Missed,f,f,,,,0,0,0,0,0,0,0,1,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:04,5,4,0,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,6,30,,,,,,,,0,0,0,0,0,0,1,0,0,0
9,2021-01-27,Connecticut Whale,Boston Pride,2,11:01,5,4,0,1,Connecticut Whale,Janine Weber,Puck Recovery,179,83,,,,,,,,0,0,0,0,0,0,1,0,0,0
